time,open,high,low,close,adjClose,volume,ma_90,mom_10,mom_30,prediction,fees,pnl,capital,benchmark,score,position,fees,pnl,capital,total_profit,total_loss,count_profit,count_loss
2015-02-05 00:00:00,120.019997,120.230003,119.25,119.940002,110.637886,42246200.0,102.76322572000002,6.579353799458465,0.0,0.5,0.0,0.0,0.0,10.183585999999991,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-06 00:00:00,120.019997,120.25,118.449997,118.93,109.7062,43706600.0,103.03026319230773,5.569737005138298,0.0,0.5,0.0,0.0,0.0,9.251899999999992,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-09 00:00:00,118.550003,119.839996,118.43,119.720001,110.434944,38889800.0,103.30451062962966,10.126901436378223,0.0,0.5,0.0,0.0,0.0,9.980643999999998,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-10 00:00:00,120.169998,122.150002,120.160004,122.019997,112.556557,62008500.0,103.63494085714288,6.236723424824864,0.0,0.5,0.0,0.0,0.0,12.102256999999994,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-11 00:00:00,122.769997,124.919998,122.5,124.879997,115.194748,73561800.0,104.03355489655175,5.443935040975045,0.0,0.5,0.0,0.0,0.0,14.740448,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-12 00:00:00,126.059998,127.480003,125.57,126.459999,116.652199,74474500.0,104.45417636666669,8.363836040181184,0.0,0.5,0.0,0.0,0.0,16.197898999999992,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-13 00:00:00,127.279999,127.279999,125.650002,127.080002,117.224121,54272200.0,104.86611006451616,7.5457577717610524,20.07674090607898,0.5,0.0,0.0,0.0,16.769820999999993,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-16 00:00:00,127.279999,127.279999,125.650002,127.080002,117.224121,54272200.0,105.25229790625004,7.527649604347575,20.065415016939102,0.5,0.0,0.0,0.0,16.769820999999993,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-17 00:00:00,127.489998,128.880005,126.919998,127.830002,117.915962,63152400.0,105.63604530303034,7.33898650721303,19.103957275608117,0.5,0.0,0.0,0.0,17.46166199999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-18 00:00:00,127.629997,128.779999,127.449997,128.720001,118.736946,44891700.0,106.02136591176475,7.320331482110931,15.495585492276366,0.5,0.0,0.0,0.0,18.282646,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-19 00:00:00,128.479996,129.029999,128.330002,128.449997,118.487869,37362400.0,106.37755171428574,8.004715321467714,15.129847942596308,0.5,0.0,0.0,0.0,18.033569,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-20 00:00:00,128.619995,129.5,128.050003,129.5,119.456444,48948400.0,106.74085427777781,8.169062864739619,19.00329018128579,1.0,0.0,0.0,0.0,19.002144,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-23 00:00:00,130.020004,133.0,129.660004,133.0,122.684975,70974100.0,107.1717764594595,8.998514409071689,21.143964412135084,1.0,0.0,0.0,116.55072624999998,22.23067499999999,-1.0,1.0,0.0,0.0,116.55072624999998,0.0,0.0,0.0,0.0
2015-02-24 00:00:00,132.940002,133.600006,131.169998,132.169998,121.919357,69228100.0,107.55987068421057,5.837600339209903,20.84845359453389,1.0,0.0,-0.7656179999999893,-0.7273370999999897,21.465057,-1.0,1.0,0.0,-0.7656179999999893,-0.7273370999999897,0.0,0.7656179999999893,0.0,1.0
2015-02-25 00:00:00,131.559998,131.600006,128.149994,128.789993,118.801491,74711700.0,107.8481173589744,1.8424787688743116,21.04314220956145,1.0,0.0,-3.8834839999999957,-2.961972700000006,18.347190999999995,-1.0417294396728083,1.0,0.0,-3.8834839999999957,-2.961972700000006,0.0,3.8834839999999957,0.0,2.0
2015-02-26 00:00:00,128.789993,130.869995,126.610001,130.419998,120.305084,91287500.0,108.15954152500004,2.628267095301995,23.534973835155746,1.0,0.0,-2.3798910000000006,1.4284133499999951,19.85078399999999,-1.1956337845396936,1.0,0.0,-2.3798910000000006,1.4284133499999951,1.503592999999995,3.8834839999999957,1.0,2.0
2015-02-27 00:00:00,130.0,130.570007,128.240005,128.460007,118.497116,62014800.0,108.41167748780492,1.085949708251599,21.678466427914355,1.0,0.0,-4.187858999999989,-1.7175695999999887,18.042816000000002,-1.1319024147893544,1.0,0.0,-4.187858999999989,-1.7175695999999887,1.503592999999995,5.691451999999984,1.0,3.0
2015-03-02 00:00:00,129.25,130.279999,128.300003,129.089996,119.078239,48096700.0,108.66564323809529,0.9856824981846035,19.20480828133695,1.0,0.0,-3.606735999999998,0.5520668499999913,18.623938999999993,-1.2248642996521837,1.0,0.0,-3.606735999999998,0.5520668499999913,2.084715999999986,5.691451999999984,2.0,3.0
2015-03-03 00:00:00,128.960007,129.520004,128.089996,129.360001,119.327293,37816300.0,108.9135885813954,0.4971889709880051,18.549088180059936,1.0,0.0,-3.357681999999997,0.23660130000000093,18.872992999999994,-1.1911056714745774,1.0,0.0,-3.357681999999997,0.23660130000000093,2.333769999999987,5.691451999999984,3.0,3.0
2015-03-04 00:00:00,129.100006,129.559998,128.320007,128.539993,118.570885,31666300.0,109.13307259090915,0.07006286863002753,14.810760270366519,1.0,0.0,-4.11408999999999,-0.7185875999999936,18.116585,-1.1853374684025713,1.0,0.0,-4.11408999999999,-0.7185875999999936,2.333769999999987,6.447859999999977,3.0,4.0
2015-03-05 00:00:00,128.580002,128.75,125.760002,126.410004,116.606094,56517100.0,109.29913973333338,-2.3860998239659703,12.328629883608855,0.5,0.0,-6.0788809999999955,-1.8665514500000049,16.151793999999995,-1.2547141203014347,1.0,0.0,-6.0788809999999955,-1.8665514500000049,2.333769999999987,8.412650999999983,3.0,5.0
2015-03-06 00:00:00,128.399994,129.369995,126.260002,126.599998,116.781349,72842100.0,109.46179645652178,-4.812020379838677,12.378118110328051,0.5,0.0,-5.9036259999999885,-110.7757893,16.327049000000002,-1.3723196396360418,0.0,0.0,-5.9036259999999885,-110.7757893,2.509024999999994,8.412650999999983,4.0,5.0
2015-03-09 00:00:00,127.959999,129.570007,125.059998,127.139999,117.279457,88528500.0,109.62812965957451,-3.8057123283548933,16.952322641200944,0.5,0.0,-5.9036259999999885,0.0,16.82515699999999,-1.3508808862823682,0.0,0.0,-5.9036259999999885,0.0,2.509024999999994,8.412650999999983,4.0,5.0
2015-03-10 00:00:00,126.410004,127.220001,123.800003,124.510002,114.853432,68856600.0,109.73699012500003,-3.3232402781880888,8.404633323813627,0.5,0.0,-5.9036259999999885,0.0,14.399131999999994,-1.409998741590812,0.0,0.0,-5.9036259999999885,0.0,2.509024999999994,8.412650999999983,4.0,5.0
2015-03-11 00:00:00,124.75,124.769997,122.110001,122.239998,112.759514,68939000.0,109.79867428571433,-6.2720292020244095,3.21483466822563,0.5,0.0,-5.9036259999999885,0.0,12.305213999999992,-1.4797662194253585,0.0,0.0,-5.9036259999999885,0.0,2.509024999999994,8.412650999999983,4.0,5.0
2015-03-12 00:00:00,122.309998,124.900002,121.629997,124.449997,114.798103,48362700.0,109.89866286000004,-3.1216059300548826,6.641477124797568,0.5,0.0,-5.9036259999999885,0.0,14.343802999999994,-1.4115802482786461,0.0,0.0,-5.9036259999999885,0.0,2.509024999999994,8.412650999999983,4.0,5.0
2015-03-13 00:00:00,124.400002,125.400002,122.580002,123.589996,114.004791,51827300.0,109.97917517647063,-4.260600461180819,4.592224988458193,0.5,0.0,-5.9036259999999885,0.0,13.550490999999994,-1.4356761684871782,0.0,0.0,-5.9036259999999885,0.0,2.509024999999994,8.412650999999983,4.0,5.0
2015-03-16 00:00:00,123.879997,124.949997,122.870003,124.949997,115.259315,35874300.0,110.08071632692312,-3.4090926708611358,5.725367196032316,0.5,0.0,-5.9036259999999885,0.0,14.805014999999997,-1.3987585287823072,0.0,0.0,-5.9036259999999885,0.0,2.509024999999994,8.412650999999983,4.0,5.0
2015-03-17 00:00:00,125.900002,127.32,125.650002,127.040001,117.187233,51023100.0,110.21480154716986,-1.1669407713369107,6.67562396518151,0.5,0.0,-5.9036259999999885,0.0,16.732933000000003,-1.3528147755088715,0.0,0.0,-5.9036259999999885,0.0,2.509024999999994,8.412650999999983,4.0,5.0
2015-03-18 00:00:00,127.0,129.160004,126.370003,128.470001,118.50631,65270900.0,110.36834800000004,1.6296026518133777,7.1118712445391585,1.0,0.0,-5.9036259999999885,0.0,18.052009999999996,-1.327034274853603,0.0,0.0,-5.9036259999999885,0.0,2.509024999999994,8.412650999999983,4.0,5.0
2015-03-19 00:00:00,128.75,129.25,127.400002,127.5,117.611565,45809500.0,110.5000428545455,0.710914891041381,7.205941870195121,1.0,0.0,-5.9036259999999885,111.73098675,17.157264999999995,-1.3440889908735447,1.0,0.0,-5.9036259999999885,111.73098675,2.509024999999994,8.412650999999983,4.0,5.0
2015-03-20 00:00:00,128.25,128.399994,125.160004,125.900002,116.135651,68695100.0,110.60067871428575,-0.9752824827625184,5.162049975775784,0.5,0.0,-7.3795399999999916,-1.4021183000000028,15.681350999999992,-1.3764743229075092,1.0,0.0,-7.3795399999999916,-1.4021183000000028,2.509024999999994,9.888564999999986,4.0,6.0
2015-03-23 00:00:00,127.120003,127.849998,126.519997,127.209999,117.344032,37709700.0,110.71898315789477,2.1685028968050357,4.253395028776508,1.0,0.0,-6.171158999999989,-110.32886844999999,16.889731999999995,-1.4369246356306893,0.0,0.0,-6.171158999999989,-110.32886844999999,3.717405999999997,9.888564999999986,5.0,6.0
2015-03-24 00:00:00,127.230003,128.039993,126.559998,126.690002,116.864365,32842300.0,110.82493801724141,3.6403588968998424,1.4493863904281534,1.0,0.0,-6.171158999999989,111.02114675,16.410065000000003,-1.3760593879427039,1.0,0.0,-6.171158999999989,111.02114675,3.717405999999997,9.888564999999986,5.0,6.0
2015-03-25 00:00:00,126.540001,126.82,123.379997,123.379997,113.811096,51655200.0,110.87555086440682,-0.8597764024027343,-2.4355331698461935,0.0,0.0,-9.224427999999989,-2.90060555,13.356796000000003,-1.4620239015404584,1.0,0.0,-9.224427999999989,-2.90060555,3.717405999999997,12.941833999999986,5.0,7.0
2015-03-26 00:00:00,122.760002,124.879997,122.599998,124.239998,114.604393,47572900.0,110.93769823333336,0.5259445631543791,-2.234802852563078,0.5,0.0,-8.431130999999993,0.7536321499999956,14.150092999999998,-1.6518987543050063,1.0,0.0,-8.431130999999993,0.7536321499999956,4.510702999999992,12.941833999999986,6.0,7.0
2015-03-27 00:00:00,124.57,124.699997,122.910004,123.25,113.69117,39546200.0,110.98283711475413,-1.360536456424366,-3.0138430297975916,0.0,0.0,-9.344353999999996,-108.87417334999999,13.236869999999996,-1.636942947992992,0.0,0.0,-9.344353999999996,-108.87417334999999,4.510702999999992,13.855056999999988,6.0,8.0
2015-03-30 00:00:00,124.050003,126.400002,124.0,126.370003,116.569206,47099700.0,111.07293983870971,-0.5273842415922658,-1.1421320550308534,0.0,0.0,-9.344353999999996,110.74074569999999,16.11490599999999,-1.5798578037004996,-1.0,0.0,-9.344353999999996,110.74074569999999,4.510702999999992,13.855056999999988,6.0,8.0
2015-03-31 00:00:00,126.089996,126.489998,124.360001,124.43,114.779648,42090600.0,111.13177647619051,-3.1446949955660664,-3.332827846186992,0.0,0.0,-7.554795999999996,-1.7000800999999994,14.325347999999991,-1.6522950786256643,-1.0,0.0,-7.554795999999996,-1.7000800999999994,6.300260999999992,13.855056999999988,7.0,8.0
2015-04-01 00:00:00,124.82,125.120003,123.099998,124.25,114.613602,40621400.0,111.18618000000004,-2.5490375882677885,-3.269758358132002,0.0,0.0,-7.388750000000002,-0.15774369999999463,14.159301999999997,-1.5335570920091963,-1.0,0.0,-7.388750000000002,-0.15774369999999463,6.466306999999986,13.855056999999988,8.0,8.0
2015-04-02 00:00:00,125.029999,125.559998,124.190002,125.32,115.600616,32220100.0,111.25409440000003,-0.4606983259602071,-3.227810799390618,0.0,0.0,-8.375764000000004,0.9376633000000019,15.146315999999999,-1.4878248941854906,-1.0,0.0,-8.375764000000004,0.9376633000000019,6.466306999999986,14.84207099999999,8.0,9.0
2015-04-03 00:00:00,125.029999,125.559998,124.190002,125.32,115.600616,32220100.0,111.31995078787881,-1.4857304374882863,-5.774430813553167,0.0,0.0,-8.375764000000004,0.0,15.146315999999999,-1.552990179262073,-1.0,0.0,-8.375764000000004,0.0,6.466306999999986,14.84207099999999,8.0,9.0
2015-04-06 00:00:00,124.470001,127.510002,124.330002,127.349998,117.47319,37194000.0,111.4117901791045,0.5209671913247504,-3.646809751465474,0.5,0.0,-10.248338000000004,1.7789453000000002,17.01889,-1.4921451399004286,-1.0,0.0,-10.248338000000004,1.7789453000000002,6.466306999999986,16.71464499999999,8.0,10.0
2015-04-07 00:00:00,127.639999,128.119995,125.980003,126.010002,116.237122,35012300.0,111.48275094117649,2.1316251975993517,-2.158532673634539,0.5,0.0,-9.012270000000001,-111.5995305,15.782821999999996,-1.649334954167259,0.0,0.0,-9.012270000000001,-111.5995305,7.702374999999989,16.71464499999999,9.0,10.0
2015-04-08 00:00:00,125.849998,126.400002,124.970001,125.599998,115.85891,37329200.0,111.54617353623189,1.0946500104930479,-3.695749050804864,0.5,0.0,-9.012270000000001,0.0,15.404609999999991,-1.5850372063947096,0.0,0.0,-9.012270000000001,0.0,7.702374999999989,16.71464499999999,9.0,10.0
2015-04-09 00:00:00,125.849998,126.580002,124.660004,126.559998,116.744446,32484000.0,111.62043457142858,2.685587631827513,-1.4790824107483003,0.5,0.0,-9.012270000000001,0.0,16.290145999999993,-1.553234452287905,0.0,0.0,-9.012270000000001,0.0,7.702374999999989,16.71464499999999,9.0,10.0
2015-04-10 00:00:00,125.949997,127.209999,125.260002,127.099998,117.242592,40188000.0,111.69961988732395,0.5776705727926101,-1.5415469824003658,0.5,0.0,-9.012270000000001,0.0,16.788292,-1.5368187544033665,0.0,0.0,-9.012270000000001,0.0,7.702374999999989,16.71464499999999,9.0,10.0
2015-04-13 00:00:00,128.369995,128.570007,126.610001,126.849998,117.011948,36365100.0,111.77340222222223,1.94485698370499,-1.940331454598565,0.5,0.0,-9.012270000000001,0.0,16.557648,-1.5442965087795077,0.0,0.0,-9.012270000000001,0.0,7.702374999999989,16.71464499999999,9.0,10.0
2015-04-14 00:00:00,127.0,127.290001,125.910004,126.300003,116.504623,25524600.0,111.83821346575343,1.6499097550393582,-1.742638591252832,0.5,0.0,-9.012270000000001,0.0,16.05032299999999,-1.5615008495467664,0.0,0.0,-9.012270000000001,0.0,7.702374999999989,16.71464499999999,9.0,10.0
2015-04-15 00:00:00,126.410004,127.129997,126.010002,126.779999,116.94738,28970400.0,111.90725625675677,1.1650145532096312,0.29268281638865634,1.0,0.0,-9.012270000000001,0.0,16.493079999999992,-1.5464273501371488,0.0,0.0,-9.012270000000001,0.0,7.702374999999989,16.71464499999999,9.0,10.0
2015-04-16 00:00:00,126.279999,127.099998,126.110001,126.169998,116.384705,28369000.0,111.96695557333335,0.6782740673284993,-0.33964670163213473,0.5,0.0,-9.012270000000001,110.56546974999999,15.930404999999993,-1.5657276133280984,1.0,0.0,-9.012270000000001,110.56546974999999,7.702374999999989,16.71464499999999,9.0,10.0
2015-04-17 00:00:00,125.550003,126.139999,124.459999,124.75,115.074821,51957000.0,112.0078485394737,-2.0416309457502613,-1.8798142968891707,0.0,0.0,-10.322153999999998,-110.56546974999999,14.620520999999997,-1.6164123699832587,0.0,0.0,-10.322153999999998,-110.56546974999999,7.702374999999989,18.024528999999987,9.0,11.0
2015-04-20 00:00:00,125.57,128.119995,125.169998,127.599998,117.703796,47054300.0,112.0818218831169,1.261794833495622,2.4817403802090965,1.0,0.0,-10.322153999999998,111.81860619999999,17.249495999999994,-1.5984032229115566,-1.0,0.0,-10.322153999999998,111.81860619999999,7.702374999999989,18.024528999999987,9.0,11.0
2015-04-21 00:00:00,128.100006,128.199997,126.669998,126.910004,117.067322,32435100.0,112.14573855128208,1.0430030802119683,3.8203499174358058,1.0,0.0,-9.685680000000005,-0.604650299999993,16.613022,-1.621329099546127,-1.0,0.0,-9.685680000000005,-0.604650299999993,8.338848999999982,18.024528999999987,10.0,11.0
2015-04-22 00:00:00,126.989998,128.869995,126.32,128.619995,118.644707,37654500.0,112.22800397468356,1.6277099811669027,3.350755717627152,1.0,0.0,-11.263064999999997,1.4985157499999928,18.190406999999993,-1.5324608734702863,-1.0,0.0,-11.263064999999997,1.4985157499999928,8.338848999999982,19.60191399999998,10.0,12.0
2015-04-23 00:00:00,128.300003,130.419998,128.139999,129.669998,119.613266,45770900.0,112.32031975000002,2.0220245557177607,4.919508163477104,1.0,0.0,-12.231623999999996,0.9201310499999991,19.158965999999992,-1.5878743664976493,-1.0,0.0,-12.231623999999996,0.9201310499999991,8.338848999999982,20.57047299999998,10.0,13.0
2015-04-24 00:00:00,130.490005,130.630005,129.229996,130.279999,120.175949,44525900.0,112.41730282716053,2.703998227599791,4.265715096432765,1.0,0.0,-12.794307000000003,0.5345488500000065,19.721649,-1.620213046079463,-1.0,0.0,-12.794307000000003,0.5345488500000065,8.338848999999982,21.133155999999985,10.0,14.0
2015-04-27 00:00:00,132.309998,133.130005,131.149994,132.649994,122.362091,96954200.0,112.53858073170736,5.027670017867036,4.415888887827912,1.0,0.0,-14.980449000000007,2.0768349000000037,21.907791000000003,-1.5840071689564685,-1.0,0.0,-14.980449000000007,2.0768349000000037,8.338848999999982,23.31929799999999,10.0,15.0
2015-04-28 00:00:00,134.460007,134.539993,129.570007,130.559998,120.434235,118924000.0,112.63370909638559,2.9815588857142528,1.6268542999946511,1.0,0.0,-13.052593000000002,-1.8314632000000053,19.979934999999998,-1.7497746614290792,-1.0,0.0,-13.052593000000002,-1.8314632000000053,10.266704999999988,23.31929799999999,11.0,15.0
2015-04-29 00:00:00,130.160004,131.589996,128.300003,128.639999,118.663147,63386100.0,112.70548811904766,1.9576816386654983,0.8941144520949074,1.0,0.0,-11.281504999999996,-1.6825336000000055,18.20884699999999,-1.7168269907479594,-1.0,0.0,-11.281504999999996,-1.6825336000000055,12.037792999999994,23.31929799999999,12.0,15.0
2015-04-30 00:00:00,128.639999,128.639999,124.580002,125.150002,115.44381,83195400.0,112.73770367058827,0.32065137863650506,-0.5957180194391731,0.5,0.0,-8.062168,-3.058370149999996,14.989509999999996,-1.7526266702513957,-1.0,0.0,-8.062168,-3.058370149999996,15.25712999999999,23.31929799999999,13.0,15.0
2015-05-01 00:00:00,126.099998,130.130005,125.300003,128.949997,118.949089,58512600.0,112.80992908139538,1.0579888179647279,1.367821586358997,1.0,0.0,-11.567447000000001,-109.67161949999999,18.494788999999997,-1.4359156517005953,0.0,0.0,-11.567447000000001,-109.67161949999999,15.25712999999999,26.82457699999999,13.0,16.0
2015-05-04 00:00:00,129.5,130.570007,128.259995,128.699997,118.718491,50988300.0,112.87784358620694,1.410443983676335,1.5865623366027704,1.0,0.0,-11.567447000000001,112.78256644999999,18.264190999999997,-1.6333402339035987,1.0,0.0,-11.567447000000001,112.78256644999999,15.25712999999999,26.82457699999999,13.0,16.0
2015-05-05 00:00:00,128.149994,128.449997,125.779999,125.800003,116.043396,49271400.0,112.91381577272729,-2.1925217447753442,1.9614080511095366,0.5,0.0,-14.242542,-2.541340249999999,15.589095999999998,-1.7420216669395072,1.0,0.0,-14.242542,-2.541340249999999,15.25712999999999,29.49967199999999,13.0,17.0
2015-05-06 00:00:00,126.559998,126.75,123.360001,125.010002,115.314674,72141000.0,112.94079170786519,-3.593741851342813,0.6197676907550909,0.5,0.0,-14.971264000000005,-110.2412262,14.860373999999993,-1.9584241957840365,0.0,0.0,-14.971264000000005,-110.2412262,15.25712999999999,30.228393999999994,13.0,18.0
2015-05-07 00:00:00,124.769997,126.080002,124.019997,125.260002,116.027908,43940900.0,112.97509300000002,-3.451639895100811,2.05533815862744,0.5,0.0,-14.971264000000005,0.0,15.573607999999993,-1.9613227711908514,0.0,0.0,-14.971264000000005,0.0,15.25712999999999,30.228393999999994,13.0,18.0
2015-05-08 00:00:00,126.68,127.620003,126.110001,127.620003,118.213974,55550400.0,113.1724227111111,-3.390034418421317,1.4109798431671594,0.5,0.0,-14.971264000000005,0.0,17.75967399999999,-1.8429920504171424,0.0,0.0,-14.971264000000005,0.0,15.25712999999999,30.228393999999994,13.0,18.0
2015-05-11 00:00:00,127.389999,127.559998,125.629997,126.32,117.009789,42035800.0,113.38781663333333,-2.843415744700839,1.9429759882169995,0.5,0.0,-14.971264000000005,0.0,16.555488999999994,-1.9043081723529889,0.0,0.0,-14.971264000000005,0.0,15.25712999999999,30.228393999999994,13.0,18.0
2015-05-12 00:00:00,125.599998,126.879997,124.82,125.870003,116.592957,48160000.0,113.59847676666666,-1.744593879681955,1.7269808866141378,0.5,0.0,-14.971264000000005,0.0,16.138656999999995,-1.9276647988739093,0.0,0.0,-14.971264000000005,0.0,15.25712999999999,30.228393999999994,13.0,18.0
2015-05-13 00:00:00,126.150002,127.190002,125.870003,126.010002,116.722656,34694200.0,113.79536676666669,1.1077648944538554,0.9706176652207521,1.0,0.0,-14.971264000000005,0.0,16.268355999999997,-1.9202690179634627,0.0,0.0,-14.971264000000005,0.0,15.25712999999999,30.228393999999994,13.0,18.0
